173,36,"<p>Buenos días. </p><p>Lo primero es felicitarte por tu reciente maternidad. Respecto al punto de inicio para la realización de ejercicio físico después de un embarazo lo normal es que sea a partir de la sexta semana después del embarazo o también conocido como cuarentena. Al haber nacido por cesárea se recomienda un par de semanas más respecto a un parto normal para que no se abran los puntos y los tejidos se recuperen correctamente. Esto respecto a la realización de ejercicio general, si nos centramos en la realización de abdominales a priori no debería ser muy diferente siempre y cuando sigas unas pautas correctas. Yo no me metería en una clase colectiva tradicional de 30' ya que seguramente te haga más mal que bien debido a tu periodo de inactividad física  y a que requieres un trato especial enfocado a reforzar la parte más interna del core.. Ejercicios que fortalezcan el suelo pélvico serían los más correctos como por ejemplo los ejercicios de Kegel, pilates o gimnasia hipopresiva. Eso sí, son ejercicios que requieren supervisión de un profesional, sobretodo al principio para aprenderlos correctamente. </p><p>Espero haberte ayudado, un saludo </p>","2015-08-08 09:38:49","2015-08-08 09:38:49"
207,36,"<p>Buenas noches.</p><p>Antes de nada felicidades por tu bebe!!</p><p>Yo te recomiendo lo mismo que mi compañera Marga.. sobretodo con consentimiento de tu médico porque cada cesarea es un mundo (yo hace tres meses que me hicieron una también) cuando ya puedas empezar que sea con hipopresivos ya que te ayudara a recolocar todos los organos internos y ya más adelante sin prisa empieza poco a poco con abdominales... paciencia y veras que enseguida vuelve todo a la normalidad mientras disfrutas de un momento único.</p><p>Saludos!</p>","2015-08-16 21:41:53","2015-08-16 21:41:53"
332,36,"<p>me aventuro y te digo, minimo 3 mese para una cicarizacion adecuada. simpre bajo supervision medica, por encima de todo lo que te digamos esta tu medico.</p><p>mas, 1º te recomendaría empezar por hipopresivos estos no crean presión intra-abdominal y son mucho menos agresivos q los habituales, ademas corrigen la diastasis abdominal producida por llevar 9 meses un bebe dentro de la barriguita</p><p>2º trabajamos el suelo pelvico!!!! ha habido una lesion y hay q volver a tonificar toda la zona dañada, ejercicios de keguel.</p><p>3º con el tiempo combina los diferentes tipos de abdominales isometricos para mi los mejores mas q los q conllevan una flexión de tronco, asi sabras contrer suelo pevlvico a la vez que haces una pplancha etc etc..</p><p>y lo mas importante busca un especialista en este tipo de entrenamientos, q te asesore te enseñe y LO MAS IMPORTANTE QUE SIGAS REALIZANDO LO Q HAS APRENDIDO</p>","2015-09-14 23:48:05","2015-09-14 23:48:05"
40,37,"<p>Los abdominales hipopresivos son un muy buen complemento para fortalecer los músculos de la musculatura internos del abdomen (transverso, recto a terior, oblicuo interno) y como complemento a tu entrenamiento son una buena forma de ejercitar tu abdomen, pero no son la panacea. Me explico, no es la única novedosa y genial formula que convierte a todo lo demás en basura. Por otra parte los abdominales o cuadraditos aparecen cuando nuestra grasa corporal es baja, y esto  se logra gracias a un buen habito alimenticio sumado a realizar ejercicio de manera asidua </p>","2015-06-27 06:13:28","2015-06-27 06:13:28"
41,37,"<p>En cuanto a musculatura hay una errata: oblicuo interno y transverso, por otra parte el recto anterior, oblicuo, serratos... Como cara externa del abdomen. Un saludo y espero haber resuelto tus dudas </p>","2015-06-27 06:19:54","2015-06-27 06:19:54"
69,37,"<p>Estos abdominales son estupendos para reducir cintura y fortalecer sobre todo el transverso (músculo difícil de trabajar) y el suelo pélvico. Se crearon para resolver patologías pelvi perineales en embarazadas después del parto (prolapsos) y entre sus beneficios está el aumento de riego sanguíneo en la zona, reducción cintura y mejora del rendimiento deportivo. Si estas embarazada o eres hipertenso/a no los realices. <br/></p>","2015-07-05 09:26:21","2015-07-05 09:26:21"
177,37,"<p>Estoy de acuerdo con mis compañeros. Los ejercicios hipopresivos son una buena herramienta para fortalecer la musculatura abdominal, especialmente la más interna, que con los ejercicios abdominales tradicionales se dejaba muy de lado. No obstante, dudo mucho que haciendo únicamente abdominales tanto tradicionales como hipopresivos aparezcan los denominados &#34;cuadraditos&#34;. Para que aparezca depende más de dos factores: un bajo porcentaje de grasa en esa zona y que genéticamente estés predispuesto a tenerlos.  Más que moda, creo que fue una campaña muy agresiva de marketing y como tal, se ha llegado a decir auténticas barbaridades para promocionarlos y descalificar todo aquello que no fuese hipopresivo. Hoy en día se ha desmentido muchas de estas barbaridades como que  &#34;te estás lesionando por hacer abdominales tradicionales o que te vas a hacer pis encima por hacerlos&#34;. Ejemplo de ello lo tenemos en el Simposio de la Fuerza de 2012 donde se comentó los pros y las contras de la gimnasia hipopresiva en un marco científico muy crítico y profesional. </p>","2015-08-08 11:38:22","2015-08-08 11:38:22"
233,37,"<p>la  función principal de los músculos del core (recto, transverso, oblicuos) son la de mantener la postura, por lo que el tipo de fibra muscular que predominante en esos músculos es del tipo I (fibras posturales) y en mucho menor proporción las de tipo II. Con el trabajo hipopresivo no se trabaja el abdomen como si del biceps se tratará (tipo II), se trabaja teniendo en cuenta el tipo de fibra muscular predominante en esos músculos y tomándolos todos en conjuntos como una faja, lo que a lo largo de un entrenamiento adecuado conllevará una disminución del perímetro de la cintura, fortalecer toda la faja abdominal y mejorará la postura. En cuanto a los cuadradillos como bien dice Alexis “...se logra gracias a un buen habito alimenticio sumado a realizar ejercicio de manera asidua...&#34; <br/></p>","2015-08-21 16:21:25","2015-08-21 16:21:25"
251,37,"<p>Hola, ¿qué tal? Habiendo leído las respuestas que te handado mis compañeros, decirte desde el punto de vista técnico te han ofrecidouna clara imagen del origen y uso de los hipopresivos. En cuanto al modo en quehas hecho la pregunta, te podría aconsejar que no te fíes de las leyendas quecorren por los gimnasios o incluso revistas. Ningún ejercicio es el mejor o elpeor, todo depende de las necesidades y objetivos de cada persona. Sucede igualque los medicamentos, no debes consumirlos porque a tu vecina le fue genial,sino porque un médico cualificado te prescribe tu dosis del adecuado.</p><p>Si tu objetivo es ‘lucir cuadraditos’, cuyo responsable esel músculo recto del abdomen, que no se trabaja específicamente conhipopresivos; insisto en las recomendaciones de disminuir porcentaje graso. Otroconsejo sería incluir variedad en tus entrenamientos: el cuerpo se acostumbrarápidamente a los estímulos y si siempre empleas el tradicional ‘crunch’, novas a mejorar tanto y tan rápido como si entrenas al músculo para lo que estáhecho: ofrecer estabilidad. Utiliza isométricos como planchas y cadenas cinéticasunilaterales, como levantamientos de kettlebells (complementando ambos lados),etc. Hay infinitas posibilidades pero has de respaldar la creatividad conconocimiento, ayúdate siempre de un profesional.</p><p>¡Felíz ejercicio!</p>","2015-08-27 08:02:10","2015-08-27 08:02:10"
298,37,"<p>Complementando un poco la información expuesta, que es en mi opinión muy acertada, añadiría que esta técnica es un trabajo compensatorio. Como bien se ha dicho, se busca la contracción involuntaria de toda la faja abdominal para reeducar la función de la misma, pues no olvidemos que este es un grupo muscular predominantemente tónico y debe ser entrenado como tal. El entrenamiento más tradicional de abdominales y los malos hábitos de entrenamiento acaban por hacer perder la función tónica de toda la faja por su acción hiperpresiva y se convierte en un músculo que simula ser, por ejemplo, un bíceps, el cual no necesita estar activo todo el día (fásico). En muchos casos, es necesario la reeducación total, en otros, usarlo como técnica compensatoria. Por lo tanto, hay que darle el uso que merecen en base a cada caso particular. </p>","2015-09-07 18:06:34","2015-09-07 18:06:34"
345,37,"<p>estoy de acuerdo con mis compis, en lineas generales y evitando vender un producto, e decir por mi experiencia q son otra manera mas de hacer abd, son menos lesivos si, q te van a sair cuadraditos... eso depende de la dieta mas bien, q en su inicio antes de q pasase a ser un producto era un metodo y es un metodo para pre y post embarazo y entrenamneto de suelo pelvico... pues tambien... </p><p>consejo de profe??? haz de todo amigo aprende todo lo q puedas y no te encasilles en la variedad esta e exito</p>","2015-09-17 20:59:57","2015-09-17 20:59:57"
396,37,"<p>a ver en primer lugar no son ni mejores ni peores son un forma de hacer abdominales en los q no se ejerce una presión intrabadominal, </p><p>hace poco q salieron a la luz y muchos han querido hacer empresa de ello ,o cual es magnifico, recordemos q el método pilates es tambien un sitema de entrenamiento inventado y hecho empresa pòr muchos, </p><p>mi opinión sincera es, hay q aprender a hacer de todo y contra mas variado sea tu entreno mejor. si buscas fatiga o sobe carga como con los abd de siempre no te los recomiendo, es una manera de entrenar abd de una forma suave y poco agresiva, eso si también son m uy efectivos asiq yo que tu no dudaría en aprender este tipo de entrenamiento.</p>","2015-09-28 23:26:23","2015-09-28 23:26:23"
1132,37,"<p>Todos los ejercicios son bueno lo esenciAL para marcaar es el % de masa de grasa para que te marquen además de eso hay que complementar fortaleciendo laas lumbares k son importantes y si kieres conseguir abdominales maas k ejercicios y repeticiones buscaria un objetivo k sería hacer ejercicioss cada vez más complicados es decir de abdominal normal en el suelo a colgados en barra y llegando ha hacer laa bandera esa creó k es laa clave para conseguirlo maas k realizar repeticiones y repeticiones k lo acabas sobreentrenando y jodiendote la espaalda</p>","2016-01-28 19:00:15","2016-01-28 19:00:15"
1694,37,"<p>Hola, <br/></p><p>Los abdominales hipopresivos ayudan a mejorar la postura, prevenir prolapsos y reducir el perímetro de cintura. No tiene porqué ser un complemento de los abdominales tradicionales ni mucho menos un sustituto. Es otra manera de trabajar la musculatura abdominal. La clave, es que en la gimnasia abdominal hipopresiva la presión se lleva hacia el interior, cosa que no sucede con el resto de abdominales (hiperpresivos), en los que la presión se lleva hacia el exterior. <br/></p><p>Un saludo, <br/></p><p>Jordi<br/></p>","2016-10-21 16:38:03","2016-10-21 16:38:03"
1725,37,"<p style=\"color: rgb(85, 85, 85);background-color: rgb(255, 255, 255);\">Hola, los abdominales clásicos hacen distender más tu abdomen hacia afura por la presión que ejerce, mientras que con hiporesivos reducimos la presión, con la succión que el diafragma realiza al hacer el (Vacum) vacío...que es lo que logra en poco tiempo una reducción del perimetro de cintura, en pocas semanas, gracias al trabajo postural y respiratorio solo con dedicar entre 15/20 minutos al día 3/2 veces por semana, estarás encantada del resultado; Asi que no es una moda, ya que llevan 30 años pero se desconocían ya que quedó aparcado solo en el postparto...te aliento a que lo pruebes. Si te puedo ayudar no dejes de contactarme.</p><p style=\"color: rgb(85, 85, 85);background-color: rgb(255, 255, 255);\">Saludos espero que te haya sido de ayuda. </p>","2016-11-01 22:59:10","2016-11-01 22:59:10"
42,38,"<p>Hola!</p><p>Para perder peso lo ideal es combinar el entrenamiento de fuerza general con ejercicios cardiovasculares, como correr, bicicleta, elíptica, remo,...que se pueden realizar cómodamente en el gimnasio.</p><p>Respecto a la planificación del ejercicio, yo te recomiendo entrenar mínimo 3 días a la semana siguiendo las siguientes pautas:</p><p>1. Realizar un buen calentamiento, con algún ejercicio cardiovascular mínimo 5 minutos y comenzar las series de fuerza de forma suave.</p><p>2. En las series de fuerza comenzar con cargas bajas y muchas repeticiones, para dominar la técnica de los ejercicios. Es recomendable realizar ejercicios con el propio peso corporal o con peso libre, ya que activan mucho más la zona lumbo-pélvica que los ejercicios en máquina.</p><p>3. Finalizar el entrenamiento con un ejercicio cardiovascular, preferiblemente con cambios de intensidad, ya que es más efectivo para perder peso, adaptan<span>do esos cambios de intensidad al estado de forma, por supuesto.</span></p><p><span>Las sesiones se pueden combinar de múltiples formas, aunque yo recomiendo variar para ofrecer distintos estímulos a nuestra musculatura.</span></p><p><span>Para comenzar es preferible trabajar todo el cuerpo en las 3/4 sesiones que realices a la semana. Al mes, se puede empezar a dividir los entrenamientos en tren superior/tren inferior, trabajando de forma más especifica la musculatura.</span></p><p><span>Espero que te haya servido de ayuda, un saludo y ánimo con tu entrenamiento!</span></p><p><br/></p>","2015-06-28 08:12:09","2015-06-28 08:12:09"
43,38,"<p>Hola!</p><p>Estoy de acuerdo con el compañero Javier, pero el termino &#34;muchas&#34; lo cuantificaría, es decir, 20-25 repeticiones con cargas bajas; 30-35% de tu RM. </p><p>Como bien dice, también, al mes puedes ir dividiendo los entrenamientos y yo, particularmente trabajaría 1 o 2 días, en días alternos, entrenamiento de alta intensidad o TABATA, siempre adaptado a tu condición física.</p><p>Saludos.</p>","2015-06-30 13:08:42","2015-06-30 13:08:42"
88,39,"<p>Mi respuesta es si, el ejercicio en agua es muy positivo para esta serie de lesiones debido a que son capaces de absorber gran parte del impacto, creo que ejercicios de andar o incluso realizar estabilidad con una pierna en el agua favorecería la rehadaptación de la lesión, de todas formas ante cualquier síntoma de dolor agudo al realizar la estabilidad, sería recomendable dejar 1 semana más de reposo y volver a realizar los ejercicios al pasar la semana.</p><p>En cuanto a nadar creo que el movimiento de pies de flexoextensión no sería muy positivo a estas alturas de la lesión. Lo ideal si estamos hablando de un esguince de tipo I, creo que debería ser un entrenamiento metiendo muchos ejercicios de inestabilidad, propiocepción y fortalecimiento durante 1 mes.</p>","2015-07-08 20:57:36","2015-07-08 20:57:36"
125,39,"<p>Totalmente de acuerdo con Adrián, solamente añadiría que el dolor tras una inmovilización aunque haya sido de una semana produce inseguridad en el cerebro y se añade que al estar tanto tiempo sin moverlo puede ser que aún tengas algo de hematoma y que el retorno venoso es algo complejo en el pie, porque está muy alejado del corazón y casi siempre apoyado. Movilizar el tobillo te ayudará a facilitar el retorno venoso. Siempre mucho trabajo propioceptivo y de estabilidad articular, como ha dicho el compañero.</p>","2015-07-20 22:21:33","2015-07-20 22:21:33"
66,40,"<p>La dieta correcta es un 60 % de carbohidratos (harinas no refinadas, integrales, pasta, arroz integral, cereales,...), 30 % proteínas (yogures, queso fresco, pollo, pavo, conejo,...) y 10 % en grasas poliinsaturadas. Evita bollería industrial y comidas precocinadas o ya procesadas. Incluye mucha verdura y sobre todo las frutas del verano: sandía, melocotones, albaricoques, cerezas, melón,... El agua en verano es más necesaria y tómala durante todo el día aunque no tengas sed en vasos pequeños hasta llegar a los 2,5 litros al menos y si haces ejercicio aumenta un litro más.<br/></p>","2015-07-05 08:50:46","2015-07-05 08:50:46"
94,40,"<p>La dieta en verano debe ser saludable, igual que en invierno. Elimina tus hábitos tóxicos, como el tabaco, el alcohol, el sedentarismo, y el consumo de alimentos superfluos o con muy baja densidad de nutrientes (como los refrescos azucarados, dulces, bollería) y también aquellos altamente procesados, pues tienen mucha sal y energía que generalmente procede de las grasas y azúcares simples (en este grupo entrarían embutidos, alimentos congelados y comida rápida). </p><p><br/></p><p>Ten en cuenta que la alimentación no debe ser una moda, o un ciclo en el que vayas cambiando de dieta según te apetezca una hiperproteica o la de la alcachofa... Tu dieta la debes encontrar tú, según tus preferencias, tu gasto energético (diario), tus intolerancias, y un largo etc. Pero sin perder de vista los hábitos saludables. La dieta Mediterránea por ejemplo es una de las más sanas.</p>","2015-07-09 14:27:47","2015-07-09 14:27:47"
154,40,"<p>Olvídate de dietas, crea hábitos saludables. No hay dietas para verano o invierno, además, las dietas deben ser totalmente personalizadas y para eso necesitas acudir a un nutricionista que estudie tu caso, desde aquí es totalmente imposible hacerte una dieta.<br/>Con lo de crear hábitos saludables, me refiero a aprender a comer de todo, pero comer limpio. Sigue éstas sencillas reglas para configurar tu alimentación diaria:</p><p>- Nada de comidas precocinadas.</p><p>- Evita harinas y sus refinados, evita los productos azucarados y/o azúcares, evita el alcohol, evita las grasas saturadas y limita los carbohidratos simples o rápidos.</p><p>- Come variado, no te estanques. Establece un orden en tus comidas, estructúralas en 5 o 6 tomas diarias, separando la comida de los postres, es decir, deja los postres para las meriendas y no los tomes junto con la comida.</p><p>-Bebe mucha agua, al menos 10-12 vasos al día.</p>","2015-07-29 15:53:37","2015-07-29 15:53:37"
253,40,"<p>¡Hola! Muy de acuerdo con Diego, no te preocupes por 'dietas para' sino por comer adecuadamente el mayor número posible de días al año, si es 365 mejor. A pesar de haber profundizado en el estudio de la nutrición y el cálculo alimentos para cumplir las necesidades diarias, soy más partidaria de un método menos cuadriculado. Aprende a hacer la compra, realiza una limpieza en tu frigo y despensa, compra alimentos de verdad y asegúrate de que en casa, al menos, no haya comida basura. Guíate por tu apetito, si un día no te apetece hacer la cena no la hagas; si otro día sientes mucho apetito, come hasta saciarte. Tu organismo es inteligente y no todos los días tiene las mismas necesidades. Compra alimentos mínimamente procesados, verduras, huevos, carne y pescado (de animales y peces de menor tamaño mejor), legumbres, frutos secos, etc. Mi consejo es que disfrutes cocinando y comiendo variado.</p><p>Espero haberte ayudado, a comer bien y a gastar energía, ¡felíz ejercicio!</p>","2015-08-27 08:36:02","2015-08-27 08:36:02"
1565,40,"<p>Hola, buen día, estoy de acuerdo con mis colegas. Se trata de que lleves un Estilo de Vida saludable y Activo de por vida, es importante saber que en 70%nutrición que incluye comida solidas saludables y suplementación, 20% Actividad Física, ideal mínimo 30 min. diarios por 5 o 6 días y 10% descanso, que si estamos de vacaciones sabemos que unos dias vamos a dormir mas que otros... pero por estar de vacaciones es valido.. </p><p>Lo que puedes hacer es tratar de planificar comidas saludables de la temporada, si las preparas tu, ideal hacerlas con sazón y vistosas , que gusten al paladar y en especial al tuyo. Y si toca comer fuera, puedes elige mas ensaladas y que el aderezo no sea a base de mayonesa, mejor si es con oliva, etc.. ,  proteínas preferiblemente al ajillo o al grill,  algún consome....</p><p>Si este Verano deseas  realizar actividad física a la orilla del mar por ejemplo..,  deberías consumir en agua (TU PESO y lo multiplicas por 0.066) , esto te da la cantidad e liquido que debes consumir en el día, lo cual el 70% debe ser agua preferiblemente. Ten a la mano frutas de la temporada o algún suplemento Alimenticio, en barras de proteinas con carbohidratos complejos, para que no te saltes ninguna comida, trata de que sean cada 3 horas....</p><p>Espero te sirva para que tengas una extraordinarias vacaciones y regreses espectacular...</p><p>Siempre al servicio.</p><p>Saludos</p>","2016-08-14 19:50:25","2016-08-14 19:50:25"
44,41,"<p>Hola! Con la rehabilitacion de mano hay que tener mucha paciencia, ya que las mantenemos en constante movimiento y para ser funcionales se busca compensar lo mas pronto y empezamos a usarlas sin recuperar del todo la lesion.  Primero seria bueno saber que te rompieste? Fue una fractura? O rotura de ligamento o tendon? Te operaron? Puedes lograr hacer pinza con indice y pulgar? Los ejercicios de  movilidad de mano deben hacerse diariamente y con elementos sencillos como plastelina, gomas elasticas o un digiflex puedes mejorar fuerza muscular. Siempre vendra bien un poco de frio si hay imflamacion. </p>","2015-06-30 14:57:31","2015-06-30 14:57:31"
45,41,"<p>Hola amigo!! antes de recomendarte que hacer, sería conveniente ver tu dedo, para saber si la fuerza que has perdido es en la musculatura flexora, extensora... del dedo, también habría que valorar como está el nervio digital por si lo tuvieras afectado tras la rotura, además de ver como están las articulaciones interfalángicas y metacarpofalángica. </p><p><br/></p>","2015-06-30 15:08:59","2015-06-30 15:08:59"
91,41,"<p>Yo te diría que metieras la mano en arena y movieras los dedos lentamente abriendo y cerrando el puño, o con gomas elásticas. Y que trabajaras algún movimiento de fuerza con el dedo pero vendado al dedo de al lado con esparadrapo, en bidedo, para acompañar y que no sea tan agresivo. </p><p>Saludos!</p>","2015-07-09 00:13:26","2015-07-09 00:13:26"
49,42,"<p>Hola buenas la mejor forma de mantener el cuerpo en días de no entrenamiento es a base de la dieta, que dependerá del objetivo que se desea alcanzar. En el caso de que sea la hipertrofia y no queramos perder musculo deberemos evitar que el cuerpo entre en catabolismo, te podría aconsejar tomar aminoácidos en la proporción ( 4,1,1,1) por ejemplo ya que el alto valor en leucina ( aminoácido esencial) evitara este catabolismo y por lo tanto la perdida de masa muscula. Un saludo y espero haber podido ayudarle</p>","2015-07-01 18:40:17","2015-07-01 18:40:17"
64,42,"<p>Cuando llevas un día sin entrenar y notas que has perdido músculo en realidad no pierdes músculo. Lo que ocurre es que cuando entrenas, las siguientes 5-20 horas tus músculos (especialmente los que acabas de trabajar) siguen demandando más sangre de lo habitual y por tanto el volumen de tu cuerpo aumenta transitoriamente. Al pasar unas 10 horas (al día siguiente) crees que pierdes músculo pero es sólo que el retorno de sangre se ha producido correctamente. Por tanto, no cambies nada y sigue haciendo días de descanso que es lo que te permitirá descansar para luego entrenar fuerte y así ganar masa muscular ;)</p>","2015-07-04 08:23:36","2015-07-04 08:23:36"
95,42,"<p>En cuanto a la dieta, sigue una alimentación basada en frutas, verduras, frutos secos, cereales integrales y aceite de oliva. No te obsesiones por la suplementación ni las proteínas, con 1.4-1.8 g de proteína por cada Kg de peso que tomes al día es suficiente para aumentar la masa muscular, habrá gente que te recomendará más, pero ten cuidado a ver si pretenden &#34;venderte algún producto.&#34; Para que te hagas una idea, estos valores de proteínas, se pueden obtener con dietas veganas (completamente basada en alimentos vegetales), de hecho, hay atletas de fuerza veganos. Si no es tu caso, el pescado, los huevos y las carnes blancas son preferibles a carnes grasas y embutidos.</p>","2015-07-09 14:38:15","2015-07-09 14:38:15"
119,43,"<p>Hola! De acuerdo con Carmen! Yo creo que lo primero que haría es ponerme en manos de un profesional y que te observe el nivel de activaciob muscular de ambos gluteos, así como intentar buscar algún origen posible de esa lesión ya que normalmente existe algo que la ha provocado y que es lo primero que hay que corregir! Espero que te haya ayudadoooo!! Un saludoo</p>","2015-07-19 21:08:54","2015-07-19 21:08:54"
124,43,"<p style=\"color: rgb(85, 85, 85);background-color: rgb(255, 255, 255);\">Habitualmente trato con personas que han sufrido del dolor ciático. El nervio ciático pasa entre las fibras musculares del músculo piramidal, por tanto si este se encuentra contraído y tenso, &#34;pinza&#34; el nervio y produce el dolor. Algunos estiramientos específicos son el ejercicios de &#34;enhebrar la aguja&#34;, &#34;la paloma&#34; de Yoga y estirar el cuadrado lumbar, Tensor de la fascia lata y Psoas. En internet, podrás encontrar estos estiramientos.</p><p style=\"color: rgb(85, 85, 85);background-color: rgb(255, 255, 255);\">un saludo!</p>","2015-07-20 22:15:47","2015-07-20 22:15:47"
252,43,"<p>¿Qué tal? Bastante de acuerdo con las respuestas de Carmen y Abel, pero antes de buscar remedios y tratar el síntoma, has de buscar qué lo causa y erradicar la enfermedad! Evalúa si te apareció de repente, un buen día, tras una torsión o gesto bruscos (pudiendo apuntar a que lo origina una posible hernia discal); o si por el contrario fue crónico, poco a poco, cada día (probablemente mala ejecución técnica). Tras la opinión médica te recomendaría evaluar cómo te mueves y qué clase de ejercicio practicas, para ver cómo estás sobre utilizando la zona y por tanto, provocando el dolor. Después de conocer qué lo causa se podrían aplicar ejercicios compensatorios y de corrección técnica-postural. Recuerda siempre: No se lesiona aquello que no sobre utilizas o no se lesiona aquello que usas para lo que está diseñado.</p><p>Suerte y, ¡felíz ejercicio!</p>","2015-08-27 08:24:43","2015-08-27 08:24:43"
382,43,"<p>Hola!!! Totalmente de acuerdo con Abel y Angel.Si el musculo piramidal se inflama,este pinza al nervio ciatico produciendo dolor que puede bajar por toda la pierna. Realiza estiramientos del glúteo,siempre con supervisión y visita a un fisio para que te relaje esa zona.</p><p>Suerte!!!</p>","2015-09-27 07:51:19","2015-09-27 07:51:19"
416,43,"<p>Si quieres indicaciones sobre como estirar el piramidal aquí le dejo unos enlaces a unos videos que explican varias formas de hacerlo.</p><p>Estiramiento del piramidal sentado: </p><p><span style=\"color: rgb(85, 85, 85);float: none;background-color: rgb(255, 255, 255);\">     </span><span style=\"color: rgb(85, 85, 85);float: none;background-color: rgb(255, 255, 255);\"><span class=\"Apple-converted-space\"> </span>http://videoscontrolpostural.com/?page_id=350</span><br/></p><p>Estiramiento del piramidal tumbado boca abajo: </p><p><span style=\"color: rgb(85, 85, 85);float: none;background-color: rgb(255, 255, 255);\">          http://videoscontrolpostural.com/?page_id=348</span></p><p><span style=\"color: rgb(85, 85, 85);float: none;background-color: rgb(255, 255, 255);\">Estiramiento del piramidal tumbado boca arriba:</span></p><p><span>      http://videoscontrolpostural.com/?page_id=355 </span></p><p><span>      http://videoscontrolpostural.com/?page_id=361</span><br/></p><p>Un saludo.</p><p><br/></p><p><br/></p>","2015-09-30 08:10:49","2015-09-30 08:10:49"
50,44,"<p>Hola buenas el mejor momento para la máxima asimilación de la proteína es después del entrenamiento, además este tipo de proteína es de asimilación rápida lo que también ayudara a la recuperación post-entreno</p>","2015-07-01 18:43:15","2015-07-01 18:43:15"
90,45,"<p>Para ello más bien creo que lo mejor sería que consultaras con un traumatólogo, es el especialista en ese campo. </p><p>Aquí sabemos de ejercicio físico, cuerpo humano, nutrición, etc... pero no somo médicos, siento no poder ayudarte más en este tema! </p><p><br/></p><p>Suerte!</p>","2015-07-09 00:09:57","2015-07-09 00:09:57"
257,45,"<p>Mira, precisamente yo me fastidié hace 2 días el menisco realizando un mal gesto con la rodilla. Te digo que incapacidad te va a producir, y dolor, y el cuerno del menisco roto conviene operarlo. Si no se arregla el menisco no cumplirá adecuadamente su función, que es amortiguar los impactos en las rodillas y facilitar el desplazamiento de los cóndilos del fémur con la tibia (para que no haya roce de hueso con hueso). </p><p>La lesión de menisco no se puede preveer aunque se puede prevenir teniendo cuidado con nuestros movimientos. La musculatura no influye en la prevención de esta lesión, pues es cuestión de mal gesto o tonterías como por ejemplo estar de cuclillas y levantarse rápido.</p><p>Yo te diría de operar, pues eso se opera, y no creo que quede peor sino mejor.</p><p><br/></p><p>Espero haberte ayudado,</p><p>Saludos!</p>","2015-08-28 02:07:03","2015-08-28 02:07:03"
974,45,"<p>Hola!</p><p><span>El traumatologo tiene que ser el especialista que te diga si es bueno para ti operarte o no.</span></p><p>Lo que si te puedo aconsejar desde el ámbito del ejercicio físico es que hacer una preparacion física  pre operatoria es positivo no solo para que todo salga mejor sino para que tu post operatorio sea mas corto y menos doloroso</p>","2016-01-02 21:54:18","2016-01-02 21:54:18"
1813,45,"<p>Haz visita con tu Traumatólogo de referencia.</p><p>Generalmente la intervención quirúrgica mediante artroscópia en caso de rotura de menisco es la solución válida. Después deberás realizar ejercicio físico guiado para recuperarte satisfactoriamente.</p><p>Saludos.</p>","2016-11-29 19:36:52","2016-11-29 19:36:52"
89,46,"<p>Hidratarte bien desde luego y hacerlo a la sombra, pero desde luego lo que deberías hacer es consultar con un médico y que te hiciera un examen médico para ver si realmente puedes realizar ejercicio físico en verano. </p><p>También ayudará, en el caso de que sigas haciéndolo, no realizar ejercicio físico extenuante.</p><p>Espero que te ayude en algo! ;)</p>","2015-07-09 00:08:08","2015-07-09 00:08:08"
118,46,"<p>Hola! Lo primero que haría es ir al medico y que te hagq un control o chequeo y si el medico te da un apto, acudiría a un profesional en ejercicio fisico y patologias. Como dice Marcos, hidratate bien, Haz ejercicio a la sombra e intenta tener tu temperatura corporal no muy elevada para que las arterias no se vasodilaten y evitar la bajada de tensión, otro Consejo es que hagas ejercicio cuando la tension no la tengas baja ( depende del momento del día la tensión baja, por ejemplo mientras dormimoa la tensión es mínima), también la alimentacion te ayudara sal, te, café e incluso palotes negros te ayudaran a subir la tension, pero el consejo más importante es que NUNCA hagas ejercicicio en solitario puesto que puedes sufrir un desmayo!! Hacer ejercicio en piscinas fresquitas o pesas en un gimnasio bien acondiciondo puede ser tu mayor ayuda. Espero que te sirva de ayuda! Cualquier duda más no dudes en preguntar! Ps: he trabajado con cardiopatas con hipotensIon y el ejercicio combinado ( fuerza + aerobico) va genial así que ánimo! </p><p><br/></p>","2015-07-19 21:04:50","2015-07-19 21:04:50"
55,47,"<p style=\"color: rgb(0, 0, 0);background-color: rgb(255, 255, 255);\">Hola amiga!! </p><p style=\"color: rgb(0, 0, 0);background-color: rgb(255, 255, 255);\">Prueba con estas recomendaciones que te detallo a continuación:</p><p style=\"color: rgb(0, 0, 0);background-color: rgb(255, 255, 255);\">Toma el aire por la nariz, de esta manera la humedad y temperatura del aire al entrar a los pulmones es la correcta y por otra parte al expirar con la boca favorecemos que disminuya la híper-insuflación pulmonar.</p><p style=\"color: rgb(0, 0, 0);background-color: rgb(255, 255, 255);\">E intenta que tu respiración sea constante.</p><p style=\"color: rgb(0, 0, 0);background-color: rgb(255, 255, 255);\">Suerte!!</p><p style=\"color: rgb(0, 0, 0);background-color: rgb(255, 255, 255);\"><br/></p>","2015-07-01 21:20:06","2015-07-01 21:20:06"
